"","school","score","college","white","el","prop_college"
"625",566,289.85,1,0,0,0.528571428571429
"626",566,264.56,1,0,0,0.528571428571429
"627",566,321.91,1,1,0,0.528571428571429
"628",566,242.22,0,0,0,0.528571428571429
"629",566,244.77,1,0,0,0.528571428571429
"630",566,290.96,0,0,0,0.528571428571429
"631",566,220.4,0,0,0,0.528571428571429
"632",566,301.59,0,0,0,0.528571428571429
"633",566,200.81,0,0,0,0.528571428571429
"634",566,298.48,1,1,0,0.528571428571429
"635",566,231.82,0,0,0,0.528571428571429
"636",566,241.63,1,0,0,0.528571428571429
"637",566,224.36,1,0,0,0.528571428571429
"638",566,258.38,0,0,0,0.528571428571429
"639",566,295.02,1,0,0,0.528571428571429
"640",566,215.27,1,0,0,0.528571428571429
"641",566,274.82,1,1,0,0.528571428571429
"642",566,246.11,1,1,0,0.528571428571429
"643",566,178.82,0,1,0,0.528571428571429
"644",578,306.43,0,1,0,0.12
"645",578,264.93,0,0,0,0.12
"646",578,226.49,0,1,0,0.12
"647",578,288.97,0,0,0,0.12
"648",578,244.3,1,0,0,0.12
"649",578,256.57,0,0,0,0.12
"650",578,224.68,0,0,0,0.12
"651",578,220.67,0,0,0,0.12
"652",578,277.89,0,0,0,0.12
"653",578,289.58,1,0,0,0.12
"654",578,198.66,0,1,0,0.12
"655",578,328.73,0,1,0,0.12
"656",578,274.37,0,1,0,0.12
"657",578,242.93,1,1,0,0.12
"658",578,281.71,0,1,0,0.12
"659",578,296.85,0,1,0,0.12
"660",578,284.2,0,0,0,0.12
"661",578,249.83,0,1,0,0.12
"662",578,236.47,0,1,0,0.12
"663",578,280.02,0,1,0,0.12
"664",578,290.39,0,1,0,0.12
"665",578,264.31,0,1,0,0.12
"666",578,284.62,0,1,0,0.12
"667",578,265.14,0,1,0,0.12
"668",578,243.23,0,0,0,0.12
"669",617,272.49,0,0,0,0.535714285714286
"670",617,264.64,1,0,0,0.535714285714286
"671",617,275.25,1,1,0,0.535714285714286
"672",617,263.94,1,1,0,0.535714285714286
"673",617,244.93,0,1,0,0.535714285714286
"674",617,278.1,1,0,0,0.535714285714286
"675",617,302.81,1,1,0,0.535714285714286
"676",617,258.1,0,1,0,0.535714285714286
"677",617,291.38,0,1,0,0.535714285714286
"678",617,245.08,1,1,0,0.535714285714286
"679",617,275.11,0,1,0,0.535714285714286
"680",617,251.39,1,1,0,0.535714285714286
"681",617,233.2,1,1,0,0.535714285714286
"682",617,295.05,1,1,0,0.535714285714286
"683",617,273.19,0,1,0,0.535714285714286
"684",617,238.82,1,0,0,0.535714285714286
"685",617,243.57,1,1,0,0.535714285714286
"686",617,316.28,1,1,0,0.535714285714286
"687",617,292.4,1,1,0,0.535714285714286
"688",617,260.24,0,0,0,0.535714285714286
"689",617,260.99,1,0,0,0.535714285714286
"690",617,251.14,0,0,0,0.535714285714286
"691",617,214.39,0,0,0,0.535714285714286
"692",617,271.64,1,1,0,0.535714285714286
"693",617,244.25,0,0,0,0.535714285714286
"694",617,258.6,0,1,0,0.535714285714286
"695",617,205.97,0,0,0,0.535714285714286
"696",617,254.21,0,0,0,0.535714285714286
"697",658,289,1,1,0,0.346153846153846
"698",658,268.9,0,0,0,0.346153846153846
"699",658,231.96,1,0,0,0.346153846153846
"700",658,235.25,0,0,0,0.346153846153846
"701",658,253.81,1,0,0,0.346153846153846
"702",658,289.2,1,1,0,0.346153846153846
"703",658,317.59,0,1,0,0.346153846153846
"704",658,267.59,0,1,0,0.346153846153846
"705",658,277.82,0,1,0,0.346153846153846
"706",658,317.49,0,1,0,0.346153846153846
"707",658,296.78,1,0,0,0.346153846153846
"708",658,239.07,1,0,0,0.346153846153846
"709",658,273.9,0,1,0,0.346153846153846
"710",658,258.06,0,1,0,0.346153846153846
"711",658,331.65,0,0,0,0.346153846153846
"712",658,201.87,0,0,0,0.346153846153846
"713",658,252.85,0,0,0,0.346153846153846
"714",658,246.33,0,1,0,0.346153846153846
"715",658,280.86,0,0,0,0.346153846153846
"716",658,276.92,0,1,0,0.346153846153846
"717",658,246.49,1,1,0,0.346153846153846
"718",658,247.97,1,1,0,0.346153846153846
"719",658,174.9,1,1,0,0.346153846153846
"720",658,293.41,0,1,0,0.346153846153846
"721",658,223.32,0,0,1,0.346153846153846
"722",658,309.58,0,1,0,0.346153846153846
"723",676,167.58,0,0,0,0.666666666666667
"724",676,201.84,1,0,0,0.666666666666667
"725",676,244.7,0,0,0,0.666666666666667
"726",676,310.49,1,0,0,0.666666666666667
"727",676,281.09,1,0,0,0.666666666666667
"728",676,283.4,1,1,0,0.666666666666667
"729",707,234.47,0,1,0,0.272727272727273
"730",707,219.77,1,0,0,0.272727272727273
"731",707,264.01,0,1,0,0.272727272727273
"732",707,280.41,1,0,0,0.272727272727273
"733",707,262.94,0,0,0,0.272727272727273
"734",707,288.1,0,1,0,0.272727272727273
"735",707,276.56,0,1,0,0.272727272727273
"736",707,299.33,0,1,0,0.272727272727273
"737",707,264.14,1,0,0,0.272727272727273
"738",707,236.65,0,1,0,0.272727272727273
"739",707,274.93,0,1,0,0.272727272727273
"740",716,299.23,0,1,0,0.849056603773585
"741",716,323.55,1,1,0,0.849056603773585
"742",716,279.59,1,1,0,0.849056603773585
"743",716,289.79,1,1,0,0.849056603773585
"744",716,295.49,1,1,0,0.849056603773585
"745",716,329.56,0,1,0,0.849056603773585
"746",716,321.73,1,1,0,0.849056603773585
"747",716,326.29,1,1,0,0.849056603773585
"748",716,331.79,1,1,0,0.849056603773585
"749",716,283.32,1,1,0,0.849056603773585
"750",716,310.48,1,1,0,0.849056603773585
"751",716,306.04,1,1,0,0.849056603773585
"752",716,316.76,1,1,0,0.849056603773585
"753",716,312.57,1,1,0,0.849056603773585
"754",716,281.99,1,1,0,0.849056603773585
"755",716,313.34,1,1,0,0.849056603773585
"756",716,289.38,1,1,0,0.849056603773585
"757",716,291.58,1,1,0,0.849056603773585
"758",716,332.5,1,1,0,0.849056603773585
"759",716,330.55,1,1,0,0.849056603773585
"760",716,311.99,0,1,0,0.849056603773585
"761",716,282.57,1,1,0,0.849056603773585
"762",716,337.01,1,1,0,0.849056603773585
"763",716,324.63,1,1,0,0.849056603773585
"764",716,247.71,1,1,0,0.849056603773585
"765",716,303.74,0,0,0,0.849056603773585
"766",716,350.2,1,1,0,0.849056603773585
"767",716,325.22,1,1,0,0.849056603773585
"768",716,310.4,1,1,0,0.849056603773585
"769",716,320.34,1,1,0,0.849056603773585
"770",716,308.92,1,1,0,0.849056603773585
"771",716,337.53,1,1,0,0.849056603773585
"772",716,295.47,1,1,0,0.849056603773585
"773",716,306.69,1,1,0,0.849056603773585
"774",716,302.97,1,1,0,0.849056603773585
"775",716,320.39,1,1,0,0.849056603773585
"776",716,286.33,1,1,0,0.849056603773585
"777",716,287.01,0,1,0,0.849056603773585
"778",716,292.39,1,1,0,0.849056603773585
"779",716,348.08,1,1,0,0.849056603773585
"780",716,320.35,0,1,0,0.849056603773585
"781",716,239.43,1,0,0,0.849056603773585
"782",716,279.49,1,1,0,0.849056603773585
"783",716,287.82,0,1,0,0.849056603773585
"784",716,309.49,1,1,0,0.849056603773585
"785",716,313.76,1,1,0,0.849056603773585
"786",716,291.74,1,1,0,0.849056603773585
"787",716,295.01,1,1,0,0.849056603773585
"788",716,252.34,0,1,0,0.849056603773585
"789",716,326.21,1,1,0,0.849056603773585
"790",716,296.34,1,1,0,0.849056603773585
"791",716,309.22,1,1,0,0.849056603773585
"792",716,320.98,1,1,0,0.849056603773585
"793",725,265.17,0,0,0,0.275862068965517
"794",725,237.14,0,0,0,0.275862068965517
"795",725,280.17,1,1,0,0.275862068965517
"796",725,234.36,0,0,0,0.275862068965517
"797",725,243.1,0,0,0,0.275862068965517
"798",725,277.82,0,1,0,0.275862068965517
"799",725,288.48,0,1,0,0.275862068965517
"800",725,265.58,0,1,0,0.275862068965517
"801",725,314.98,1,1,0,0.275862068965517
"802",725,274.75,0,0,0,0.275862068965517
"803",725,259.03,0,0,0,0.275862068965517
"804",725,269.21,0,0,0,0.275862068965517
"805",725,267.55,1,1,0,0.275862068965517
"806",725,252.25,0,0,0,0.275862068965517
"807",725,266.96,0,0,0,0.275862068965517
"808",725,279.2,1,1,0,0.275862068965517
"809",725,259.91,0,0,0,0.275862068965517
"810",725,275.54,0,0,0,0.275862068965517
"811",725,293.68,0,0,0,0.275862068965517
"812",725,292.1,0,1,0,0.275862068965517
"813",725,248.23,0,1,0,0.275862068965517
"814",725,236.21,0,0,0,0.275862068965517
"815",725,256.97,1,0,0,0.275862068965517
"816",725,243.08,0,0,0,0.275862068965517
"817",725,325.18,1,1,0,0.275862068965517
"818",725,314.55,1,1,0,0.275862068965517
"819",725,343.72,0,1,0,0.275862068965517
"820",725,243.83,0,0,0,0.275862068965517
"821",725,222.33,1,0,0,0.275862068965517
"822",781,284.61,0,1,0,0.5
"823",781,282.45,0,1,0,0.5
"824",781,310.32,1,1,0,0.5
"825",781,297.84,0,1,0,0.5
"826",781,267.91,1,1,0,0.5
"827",781,265.4,0,1,0,0.5
"828",781,254.51,1,1,0,0.5
"829",781,277.46,0,1,0,0.5
"830",781,291.82,1,1,0,0.5
"831",781,250.7,1,1,0,0.5
"832",781,231.75,0,1,0,0.5
"833",781,270.2,0,1,0,0.5
"834",781,247.53,0,1,0,0.5
"835",781,268.26,1,1,0,0.5
"836",781,271.19,1,1,0,0.5
"837",781,306.99,1,1,0,0.5
"838",781,263.61,0,1,0,0.5
"839",781,244.48,1,1,0,0.5
"840",781,226.92,0,1,0,0.5
"841",781,311.82,1,1,0,0.5
"842",832,312.8,1,0,0,0.6
"843",832,271.62,1,0,0,0.6
"844",832,321.57,1,0,0,0.6
"845",832,242.29,1,0,0,0.6
"846",832,204.52,0,0,0,0.6
"847",832,263.6,0,1,0,0.6
"848",832,328.98,0,0,0,0.6
"849",832,251.49,1,0,0,0.6
"850",832,255.16,1,0,0,0.6
"851",832,284.61,1,0,0,0.6
"852",832,337.23,1,0,0,0.6
"853",832,209.31,1,0,0,0.6
"854",832,274.55,0,0,0,0.6
"855",832,309.03,0,0,0,0.6
"856",832,250.06,1,0,0,0.6
"857",832,216.38,1,0,1,0.6
"858",832,285.16,1,0,0,0.6
"859",832,313.63,1,0,0,0.6
"860",832,278.38,0,0,0,0.6
"861",832,337.03,1,0,0,0.6
"862",832,271.75,1,0,0,0.6
"863",832,316.26,1,0,0,0.6
"864",832,303.06,1,0,0,0.6
"865",832,298.61,0,0,0,0.6
"866",832,257.79,1,0,0,0.6
"867",832,224.4,0,0,0,0.6
"868",832,265.09,0,0,1,0.6
"869",832,267.14,1,0,0,0.6
"870",832,299.57,1,0,0,0.6
"871",832,242.32,0,0,0,0.6
"872",832,297.98,0,0,0,0.6
"873",832,304.48,1,0,0,0.6
"874",832,300.26,0,0,0,0.6
"875",832,285.64,1,0,0,0.6
"876",832,269.7,0,0,0,0.6
"877",832,278.25,0,0,0,0.6
"878",832,328.03,1,0,0,0.6
"879",832,254.54,1,0,0,0.6
"880",832,282.33,0,1,0,0.6
"881",832,284.94,0,0,0,0.6
"882",832,291.28,1,0,0,0.6
"883",832,306.3,0,0,0,0.6
"884",832,292.62,1,1,0,0.6
"885",832,256.69,0,0,0,0.6
"886",832,280.17,1,0,0,0.6
"887",832,225.54,1,0,0,0.6
"888",832,303.7,1,0,0,0.6
"889",832,300.91,1,0,0,0.6
"890",832,217.21,0,0,1,0.6
"891",832,318.85,0,0,0,0.6
"892",832,306.85,1,0,0,0.6
"893",832,311.28,1,0,0,0.6
"894",832,290.52,0,1,0,0.6
"895",832,361.97,1,0,0,0.6
"896",832,294.71,1,0,0,0.6
"897",832,339.64,1,0,0,0.6
"898",832,293.24,0,0,0,0.6
"899",832,293.22,1,0,0,0.6
"900",832,237.44,1,0,0,0.6
"901",832,312.88,1,0,0,0.6
"902",832,313.38,1,0,0,0.6
"903",832,245.67,1,0,0,0.6
"904",832,266.27,1,0,0,0.6
"905",832,268,0,0,0,0.6
"906",832,334.15,1,0,0,0.6
"907",832,296.61,1,1,0,0.6
"908",832,323.96,1,0,0,0.6
"909",832,281.23,0,1,0,0.6
"910",832,273.24,0,0,0,0.6
"911",832,271.7,1,0,0,0.6
"912",832,268.41,0,0,0,0.6
"913",832,237.62,0,0,0,0.6
"914",832,301.04,0,0,0,0.6
"915",832,287.92,0,0,0,0.6
"916",832,260.96,1,0,0,0.6
"917",832,244.31,0,0,0,0.6
"918",832,321.99,1,0,0,0.6
"919",832,274.9,0,0,1,0.6
"920",832,267.87,1,0,0,0.6
"921",832,244.24,1,0,0,0.6
"922",832,231.19,0,0,1,0.6
"923",832,179.48,0,0,0,0.6
"924",832,231.9,1,0,0,0.6
"925",832,303.67,0,0,0,0.6
"926",832,258.92,1,1,0,0.6
"927",838,175.92,0,1,0,0.416666666666667
"928",838,307.26,1,1,0,0.416666666666667
"929",838,302,1,1,0,0.416666666666667
"930",838,270.23,1,1,0,0.416666666666667
"931",838,285.98,0,1,0,0.416666666666667
"932",838,300.45,1,1,0,0.416666666666667
"933",838,157.99,1,1,0,0.416666666666667
"934",838,264.88,1,1,0,0.416666666666667
"935",838,301.46,0,1,0,0.416666666666667
"936",838,269.17,0,1,0,0.416666666666667
"937",838,270.01,0,1,0,0.416666666666667
"938",838,252.06,0,0,0,0.416666666666667
"939",838,254.68,0,1,0,0.416666666666667
"940",838,286.83,0,1,0,0.416666666666667
"941",838,267.56,0,0,0,0.416666666666667
"942",838,306.38,0,1,0,0.416666666666667
"943",838,268.32,0,1,0,0.416666666666667
"944",838,159.57,0,0,0,0.416666666666667
"945",838,255.11,0,1,0,0.416666666666667
"946",838,305.43,1,1,0,0.416666666666667
"947",838,291.52,1,1,0,0.416666666666667
"948",838,301.12,1,0,0,0.416666666666667
"949",838,233.6,0,0,0,0.416666666666667
"950",838,262.4,1,1,0,0.416666666666667
"951",848,268.97,0,1,0,0.469387755102041
"952",848,296.15,1,1,0,0.469387755102041
"953",848,217.29,0,1,0,0.469387755102041
"954",848,266.34,1,1,0,0.469387755102041
"955",848,274.27,0,1,0,0.469387755102041
"956",848,296.11,1,0,0,0.469387755102041
"957",848,261.83,1,0,0,0.469387755102041
"958",848,306.4,1,0,0,0.469387755102041
"959",848,177.65,0,0,0,0.469387755102041
"960",848,273.47,1,0,0,0.469387755102041
"961",848,290.17,0,0,0,0.469387755102041
"962",848,245.39,0,1,0,0.469387755102041
"963",848,289.66,0,0,0,0.469387755102041
"964",848,221.52,1,0,0,0.469387755102041
"965",848,310.32,1,0,0,0.469387755102041
"966",848,244.85,1,1,0,0.469387755102041
"967",848,256.28,0,0,0,0.469387755102041
"968",848,191.26,1,0,0,0.469387755102041
"969",848,294.93,1,0,0,0.469387755102041
"970",848,261.9,1,1,0,0.469387755102041
"971",848,260.83,1,0,0,0.469387755102041
"972",848,221.01,0,0,0,0.469387755102041
"973",848,317.61,0,1,0,0.469387755102041
"974",848,309.5,0,1,0,0.469387755102041
"975",848,282.24,0,1,0,0.469387755102041
"976",848,277.2,1,1,0,0.469387755102041
"977",848,291.9,0,0,0,0.469387755102041
"978",848,205.69,1,0,0,0.469387755102041
"979",848,282.02,1,0,0,0.469387755102041
"980",848,277.62,0,0,0,0.469387755102041
"981",848,228.85,0,1,0,0.469387755102041
"982",848,261.43,0,0,0,0.469387755102041
"983",848,278.5,0,1,0,0.469387755102041
"984",848,264.43,0,1,0,0.469387755102041
"985",848,268.97,1,0,0,0.469387755102041
"986",848,288.13,1,1,0,0.469387755102041
"987",848,271.45,1,0,0,0.469387755102041
"988",848,319.7,1,0,0,0.469387755102041
"989",848,259.59,1,0,0,0.469387755102041
"990",848,241.44,0,0,0,0.469387755102041
"991",848,231.81,0,0,0,0.469387755102041
"992",848,258.4,0,0,0,0.469387755102041
"993",848,256.85,0,0,0,0.469387755102041
"994",848,266.08,0,0,0,0.469387755102041
"995",848,217.99,0,1,0,0.469387755102041
"996",848,286.34,0,1,0,0.469387755102041
"997",848,278.02,1,1,0,0.469387755102041
"998",848,301.52,1,0,0,0.469387755102041
"999",848,261.43,0,1,0,0.469387755102041
"1000",867,328.34,1,1,0,0.608695652173913
"1001",867,257.63,1,1,0,0.608695652173913
"1002",867,237.29,0,0,0,0.608695652173913
"1003",867,355.72,1,0,0,0.608695652173913
"1004",867,249.35,0,1,0,0.608695652173913
"1005",867,291.09,1,1,0,0.608695652173913
"1006",867,270.14,0,0,0,0.608695652173913
"1007",867,239.95,0,0,0,0.608695652173913
"1008",867,343.33,0,0,0,0.608695652173913
"1009",867,294.53,0,1,0,0.608695652173913
"1010",867,325.41,1,1,0,0.608695652173913
"1011",867,225.06,1,0,0,0.608695652173913
"1012",867,344.01,1,1,0,0.608695652173913
"1013",867,273.64,0,0,0,0.608695652173913
"1014",867,349.62,1,1,0,0.608695652173913
"1015",867,347.32,1,1,0,0.608695652173913
"1016",867,297.7,1,1,0,0.608695652173913
"1017",867,286.55,0,1,0,0.608695652173913
"1018",867,379.11,1,1,0,0.608695652173913
"1019",867,300.27,1,1,0,0.608695652173913
"1020",867,315.12,0,1,0,0.608695652173913
"1021",867,301.49,1,1,0,0.608695652173913
"1022",867,299.89,1,1,0,0.608695652173913
"1023",888,254.61,0,0,0,0.308510638297872
"1024",888,259.41,0,0,0,0.308510638297872
"1025",888,251.09,0,0,0,0.308510638297872
"1026",888,218.05,0,0,0,0.308510638297872
"1027",888,287.97,0,0,0,0.308510638297872
"1028",888,199.44,1,0,0,0.308510638297872
"1029",888,254.9,1,0,0,0.308510638297872
"1030",888,245.39,0,0,0,0.308510638297872
"1031",888,251.88,0,0,0,0.308510638297872
"1032",888,282.47,1,0,0,0.308510638297872
"1033",888,248.28,1,0,0,0.308510638297872
"1034",888,223.23,1,0,0,0.308510638297872
"1035",888,234.38,1,0,0,0.308510638297872
"1036",888,285.72,1,0,0,0.308510638297872
"1037",888,226.48,0,0,0,0.308510638297872
"1038",888,300.94,0,0,0,0.308510638297872
"1039",888,252.23,0,0,0,0.308510638297872
"1040",888,227.14,1,0,0,0.308510638297872
"1041",888,250.47,0,0,0,0.308510638297872
"1042",888,236.48,0,0,0,0.308510638297872
"1043",888,199.52,0,0,0,0.308510638297872
"1044",888,259.15,1,0,0,0.308510638297872
"1045",888,253.6,1,0,0,0.308510638297872
"1046",888,264.41,1,0,0,0.308510638297872
"1047",888,210.92,1,0,0,0.308510638297872
"1048",888,233.73,0,0,0,0.308510638297872
"1049",888,259.21,0,0,0,0.308510638297872
"1050",888,243.72,0,0,0,0.308510638297872
"1051",888,200,1,0,0,0.308510638297872
"1052",888,202.74,1,0,0,0.308510638297872
"1053",888,231.62,1,0,0,0.308510638297872
"1054",888,265.38,1,0,0,0.308510638297872
"1055",888,244.22,0,0,0,0.308510638297872
"1056",888,256.51,0,0,0,0.308510638297872
"1057",888,150.36,0,0,0,0.308510638297872
"1058",888,188.38,0,0,0,0.308510638297872
"1059",888,222.2,0,0,0,0.308510638297872
"1060",888,270.1,1,0,0,0.308510638297872
"1061",888,220.42,1,0,0,0.308510638297872
"1062",888,236.58,0,0,0,0.308510638297872
"1063",888,218.4,0,0,0,0.308510638297872
"1064",888,206.03,0,0,0,0.308510638297872
"1065",888,214.84,0,0,0,0.308510638297872
"1066",888,205.04,0,0,0,0.308510638297872
"1067",888,224.3,0,0,0,0.308510638297872
"1068",888,256.98,0,0,0,0.308510638297872
"1069",888,212.33,0,0,0,0.308510638297872
"1070",888,231,1,0,0,0.308510638297872
"1071",888,249.21,0,0,0,0.308510638297872
"1072",888,204.85,0,0,0,0.308510638297872
"1073",888,199.56,0,0,0,0.308510638297872
"1074",888,244.51,0,0,0,0.308510638297872
"1075",888,241.24,0,0,0,0.308510638297872
"1076",888,224.75,0,0,0,0.308510638297872
"1077",888,227.86,0,0,0,0.308510638297872
"1078",888,211.61,1,0,0,0.308510638297872
"1079",888,213.8,0,0,0,0.308510638297872
"1080",888,259.03,1,0,0,0.308510638297872
"1081",888,269.44,1,0,0,0.308510638297872
"1082",888,228.56,0,0,0,0.308510638297872
"1083",888,241.45,0,0,0,0.308510638297872
"1084",888,220.64,0,0,0,0.308510638297872
"1085",888,204.67,0,0,0,0.308510638297872
"1086",888,237.89,1,0,0,0.308510638297872
"1087",888,248.49,0,0,0,0.308510638297872
"1088",888,180.96,0,0,0,0.308510638297872
"1089",888,264.28,1,0,0,0.308510638297872
"1090",888,228.69,1,0,0,0.308510638297872
"1091",888,258.14,0,0,0,0.308510638297872
"1092",888,288.91,0,0,0,0.308510638297872
"1093",888,256.46,0,0,0,0.308510638297872
"1094",888,250.33,0,0,0,0.308510638297872
"1095",888,208.81,0,0,0,0.308510638297872
"1096",888,252.51,1,0,0,0.308510638297872
"1097",888,140.85,1,0,0,0.308510638297872
"1098",888,248.27,0,0,0,0.308510638297872
"1099",888,201.92,0,0,0,0.308510638297872
"1100",888,272.01,1,0,0,0.308510638297872
"1101",888,232.52,0,0,0,0.308510638297872
"1102",888,235.74,0,0,0,0.308510638297872
"1103",888,241.32,0,0,0,0.308510638297872
"1104",888,225.96,0,0,0,0.308510638297872
"1105",888,242.58,0,0,0,0.308510638297872
"1106",888,224.35,1,0,0,0.308510638297872
"1107",888,160.4,0,0,0,0.308510638297872
"1108",888,188.38,0,0,0,0.308510638297872
"1109",888,255.04,0,0,0,0.308510638297872
"1110",888,214.66,0,0,0,0.308510638297872
"1111",888,254.85,0,0,0,0.308510638297872
"1112",888,253.79,0,0,0,0.308510638297872
"1113",888,318.83,0,0,0,0.308510638297872
"1114",888,205.93,0,0,0,0.308510638297872
"1115",888,240.22,0,0,0,0.308510638297872
"1116",888,203.24,0,0,0,0.308510638297872
"1117",907,290.08,0,1,0,0.357142857142857
"1118",907,244.18,1,1,0,0.357142857142857
"1119",907,270.11,1,1,0,0.357142857142857
"1120",907,285.49,0,1,0,0.357142857142857
"1121",907,236.04,0,1,0,0.357142857142857
"1122",907,239.65,1,1,0,0.357142857142857
"1123",907,294.42,0,1,0,0.357142857142857
"1124",907,303.86,0,1,0,0.357142857142857
"1125",907,237.35,0,1,0,0.357142857142857
"1126",907,331.73,0,1,0,0.357142857142857
"1127",907,318.06,1,1,0,0.357142857142857
"1128",907,291.01,0,1,0,0.357142857142857
"1129",907,299.67,1,1,0,0.357142857142857
"1130",907,298.51,0,1,0,0.357142857142857
"1131",926,244.45,0,1,0,0.60655737704918
"1132",926,263.8,1,0,0,0.60655737704918
"1133",926,310.76,1,1,0,0.60655737704918
"1134",926,276.5,0,0,0,0.60655737704918
"1135",926,223.43,0,1,0,0.60655737704918
"1136",926,245.82,0,1,0,0.60655737704918
"1137",926,297.22,1,1,0,0.60655737704918
"1138",926,325.11,1,1,0,0.60655737704918
"1139",926,303.73,1,1,0,0.60655737704918
"1140",926,293.25,0,1,0,0.60655737704918
"1141",926,309.66,1,1,0,0.60655737704918
"1142",926,261.54,0,1,0,0.60655737704918
"1143",926,273.46,1,1,0,0.60655737704918
"1144",926,274.4,1,1,0,0.60655737704918
"1145",926,260.96,1,1,0,0.60655737704918
"1146",926,284.57,1,1,0,0.60655737704918
"1147",926,296.8,1,1,0,0.60655737704918
"1148",926,316.54,1,1,0,0.60655737704918
"1149",926,298.81,0,1,0,0.60655737704918
"1150",926,297.87,0,1,0,0.60655737704918
"1151",926,351.6,1,0,0,0.60655737704918
"1152",926,263.79,0,1,0,0.60655737704918
"1153",926,297.19,1,1,0,0.60655737704918
"1154",926,278.03,1,1,0,0.60655737704918
"1155",926,281.12,0,1,0,0.60655737704918
"1156",926,273.97,1,1,0,0.60655737704918
"1157",926,271.94,0,1,0,0.60655737704918
"1158",926,253.02,0,1,0,0.60655737704918
"1159",926,273.93,1,1,0,0.60655737704918
"1160",926,341.71,1,1,0,0.60655737704918
"1161",926,253.51,1,1,0,0.60655737704918
"1162",926,299.28,0,1,0,0.60655737704918
"1163",926,284.01,1,1,0,0.60655737704918
"1164",926,270.2,1,1,1,0.60655737704918
"1165",926,299.93,1,1,0,0.60655737704918
"1166",926,273.84,0,1,0,0.60655737704918
"1167",926,248.46,0,1,0,0.60655737704918
"1168",926,236.87,1,1,0,0.60655737704918
"1169",926,252.79,0,1,0,0.60655737704918
"1170",926,298.2,1,1,0,0.60655737704918
"1171",926,312.54,0,1,0,0.60655737704918
"1172",926,301.6,1,1,0,0.60655737704918
"1173",926,246.39,0,0,0,0.60655737704918
"1174",926,253.68,1,1,0,0.60655737704918
"1175",926,295.73,1,1,0,0.60655737704918
"1176",926,298.32,1,1,0,0.60655737704918
"1177",926,262.71,1,1,0,0.60655737704918
"1178",926,274.29,1,1,0,0.60655737704918
"1179",926,260.05,0,1,0,0.60655737704918
"1180",926,323.55,0,0,0,0.60655737704918
"1181",926,250.62,1,1,0,0.60655737704918
